trade_date,main_net_in,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,buy_sm_vol,sell_sm_vol,buy_md_vol,sell_md_vol,buy_lg_vol,sell_lg_vol,buy_elg_vol,sell_elg_vol
20190102,-103330.0,986180.0,766520.0,1169800.0,1289850.0,563090.0,666420.0,0.0,0.0,7134000.0,5540000.0,8459000.0,9326000.0,4066000.0,4823000.0,0.0,0.0
20190103,474770.0,2262580.0,1637240.0,2029690.0,3232590.0,1509580.0,1046190.0,224120.0,212740.0,16793000.0,12143000.0,15057000.0,23951000.0,11151000.0,7760000.0,1654000.0,1570000.0
20190104,646790.0,1751050.0,2545080.0,2596160.0,2532650.0,1552240.0,917750.0,203700.0,191400.0,13019000.0,18929000.0,19280000.0,18799000.0,11518000.0,6819000.0,1500000.0,1409000.0
20190107,482850.0,2116900.0,2937030.0,5214660.0,5058810.0,2394010.0,1911160.0,0.0,0.0,15089000.0,20882000.0,37184000.0,36072000.0,17013000.0,13642000.0,0.0,0.0
20190108,330340.0,2210140.0,2126780.0,2019350.0,2490400.0,2009780.0,1679440.0,0.0,0.0,15436000.0,14836000.0,14098000.0,17405000.0,14021000.0,11720000.0,0.0,0.0
20190109,185640.0,1530900.0,2689540.0,3489170.0,2519170.0,979030.0,951480.0,158090.0,0.0,10592000.0,18566000.0,24082000.0,17423000.0,6756000.0,6557000.0,1091000.0,0.0
20190110,-169820.0,1203030.0,1048740.0,1765980.0,1647140.0,633120.0,802940.0,0.0,0.0,8344000.0,7254000.0,12231000.0,11428000.0,4385000.0,5566000.0,0.0,0.0
20190111,-244950.0,1752300.0,2030920.0,3085850.0,2562280.0,1160610.0,1508460.0,102900.0,0.0,12050000.0,13928000.0,21162000.0,17575000.0,7945000.0,10355000.0,702000.0,0.0
20190114,228710.0,1675300.0,2286890.0,3067250.0,2684380.0,1585260.0,1230790.0,0.0,125760.0,11256000.0,15352000.0,20588000.0,18016000.0,10626000.0,8258000.0,0.0,844000.0
20190115,809830.0,1381680.0,1929250.0,2039410.0,2301660.0,1840720.0,1137250.0,106360.0,0.0,9188000.0,12807000.0,13546000.0,15276000.0,12183000.0,7533000.0,700000.0,0.0
20190116,-970560.0,2337760.0,1311060.0,2247080.0,2303220.0,574860.0,1462520.0,133470.0,216370.0,15606000.0,8743000.0,14995000.0,15379000.0,3851000.0,9788000.0,900000.0,1443000.0
20190117,-86600.0,1158770.0,1244880.0,1603100.0,1430390.0,678430.0,765030.0,0.0,0.0,7754000.0,8325000.0,10726000.0,9571000.0,4540000.0,5124000.0,0.0,0.0
20190118,-172330.0,1348320.0,1520090.0,2311880.0,1967790.0,1268700.0,1582250.0,405070.0,263850.0,9026000.0,10157000.0,15467000.0,13161000.0,8476000.0,10593000.0,2700000.0,1758000.0
20190121,-221530.0,1666510.0,1832900.0,2169710.0,1781790.0,958420.0,1042090.0,0.0,137860.0,11143000.0,12246000.0,14506000.0,11904000.0,6411000.0,6979000.0,0.0,931000.0
20190122,-455470.0,3043140.0,2630220.0,3733760.0,3691210.0,1779880.0,2252860.0,117750.0,100240.0,20661000.0,17851000.0,25346000.0,25074000.0,12095000.0,15298000.0,800000.0,680000.0
20190123,-22370.0,2010700.0,2126560.0,2671870.0,2533650.0,1004540.0,1146810.0,119900.0,0.0,13564000.0,14305000.0,17969000.0,17043000.0,6717000.0,7702000.0,800000.0,0.0
20190124,-110540.0,2143500.0,2408560.0,3117160.0,2741560.0,1331630.0,1415880.0,380710.0,407000.0,14155000.0,15899000.0,20569000.0,18089000.0,8771000.0,9330000.0,2512000.0,2690000.0
20190125,433410.0,2015530.0,2140960.0,2022150.0,2330130.0,1324560.0,764980.0,0.0,126170.0,13200000.0,14022000.0,13238000.0,15259000.0,8674000.0,4996000.0,0.0,835000.0
20190128,-447790.0,1788220.0,1447780.0,1749660.0,1642320.0,567730.0,1021610.0,165090.0,159000.0,11934000.0,9661000.0,11681000.0,10965000.0,3795000.0,6825000.0,1111000.0,1070000.0
20190129,525580.0,2191240.0,2788020.0,2887290.0,2816090.0,1124900.0,1115130.0,515810.0,0.0,14415000.0,18318000.0,18939000.0,18473000.0,7379000.0,7293000.0,3350000.0,0.0
20190130,-251960.0,2564630.0,2665510.0,2641400.0,2288570.0,732420.0,872250.0,0.0,112130.0,16984000.0,17642000.0,17490000.0,15155000.0,4855000.0,5785000.0,0.0,747000.0
20190131,491320.0,1487510.0,1883950.0,1466230.0,1561110.0,1025210.0,581560.0,150000.0,102330.0,9946000.0,12587000.0,9799000.0,10440000.0,6857000.0,3894000.0,1000000.0,682000.0
20190201,98610.0,1194590.0,1441870.0,1832720.0,1684060.0,819530.0,948340.0,227420.0,0.0,7857000.0,9481000.0,12041000.0,11069000.0,5379000.0,6228000.0,1500000.0,0.0
20190211,584280.0,2359970.0,2444650.0,3407960.0,3907570.0,1976580.0,1570320.0,279850.0,101830.0,15177000.0,15669000.0,21906000.0,25077000.0,12642000.0,10107000.0,1783000.0,654000.0
20190212,-485970.0,1992160.0,2125360.0,3209410.0,2590240.0,1038920.0,1411220.0,110600.0,224270.0,12616000.0,13443000.0,20301000.0,16381000.0,6566000.0,8939000.0,700000.0,1419000.0
20190213,879930.0,1942300.0,2397280.0,2860190.0,3285140.0,1896190.0,1549890.0,766160.0,232530.0,12180000.0,15010000.0,17912000.0,20568000.0,11856000.0,9689000.0,4788000.0,1468000.0
20190214,-194000.0,1679220.0,1461330.0,2142590.0,2166470.0,1406430.0,1487790.0,0.0,112640.0,10574000.0,9193000.0,13485000.0,13631000.0,8840000.0,9371000.0,0.0,704000.0
20190215,-1649980.0,2991500.0,2061790.0,3510380.0,2790120.0,1790360.0,2876960.0,0.0,563380.0,19115000.0,13179000.0,22420000.0,17809000.0,11427000.0,18373000.0,0.0,3600000.0
20190218,-1469400.0,3303500.0,2561630.0,5609780.0,4882240.0,5032570.0,6941450.0,1352830.0,913350.0,20987000.0,16245000.0,35631000.0,30968000.0,31904000.0,44083000.0,8575000.0,5800000.0
20190219,-393210.0,3659250.0,3602920.0,6700940.0,6364050.0,8817790.0,7770660.0,0.0,1440340.0,22725000.0,22314000.0,41521000.0,39472000.0,54608000.0,48130000.0,0.0,8937000.0
20190220,1780730.0,4093750.0,4476120.0,4836840.0,6235190.0,4666530.0,3365720.0,811720.0,331800.0,25351000.0,27676000.0,29840000.0,38509000.0,28771000.0,20709000.0,4933000.0,2000000.0
20190221,-728020.0,3340200.0,3309250.0,5384550.0,4687470.0,2402460.0,3338500.0,444660.0,236640.0,20311000.0,20072000.0,32681000.0,28468000.0,14564000.0,20224000.0,2664000.0,1457000.0
20190222,970870.0,2041820.0,2730000.0,3553330.0,3836010.0,2410360.0,1902840.0,795250.0,331900.0,12272000.0,16378000.0,21308000.0,23011000.0,14461000.0,11409000.0,4757000.0,2000000.0
20190225,-199690.0,3102410.0,3262580.0,4914280.0,4554420.0,3260860.0,3562310.0,539130.0,437370.0,17989000.0,18906000.0,28492000.0,26392000.0,18908000.0,20651000.0,3100000.0,2538000.0
20190226,-3668320.0,7283500.0,3753650.0,9140880.0,9002410.0,4039880.0,6920550.0,709560.0,1497210.0,43715000.0,22508000.0,54870000.0,54071000.0,24234000.0,41514000.0,4208000.0,8934000.0
20190227,-908680.0,4136350.0,2787280.0,6139770.0,6580160.0,2244220.0,2884400.0,0.0,268500.0,25362000.0,17066000.0,37616000.0,40297000.0,13752000.0,17727000.0,0.0,1640000.0
