trade_date,main_net_in
20190102,-2086010.0
20190103,-1808160.0
20190104,1356780.0
20190107,672350.0
20190108,-1770300.0
20190109,1106600.0
20190110,4950290.0
20190111,-566700.0
20190114,-2273150.0
20190115,6085490.0
20190116,-1450990.0
20190117,-844330.0
20190118,5387640.0
20190121,484120.0
20190122,-515520.0
20190123,1218230.0
20190124,7855040.0
20190125,-8441970.0
20190128,1390250.0
20190129,-2254630.0
20190130,-1645440.0
20190131,-2891420.0
20190201,4584860.0
20190211,-2475410.0
20190212,-4095760.0
20190213,-1155280.0
20190214,4144090.0
20190215,-7040270.0
20190218,-580230.0
20190219,-6354460.0
20190220,342010.0
20190221,-5200790.0
20190222,-6042700.0
20190225,-12610240.0
20190226,-4759100.0
20190227,-12097560.0
20190228,-3066330.0
20190301,1492050.0
20190304,-588940.0
20190305,-1125460.0
20190306,210870.0
20190307,-5246110.0
20190308,-5835640.0
20190311,13374860.0
20190312,-7444590.0
20190313,-3410390.0
20190314,-1613790.0
20190315,2357490.0
20190318,-4652210.0
20190319,-2615130.0
20190320,-10117900.0
20190321,-2546220.0
20190322,-4892570.0
20190325,-1768420.0
20190326,1737720.0
20190327,-261400.0
20190328,821990.0
20190329,-5625890.0
20190401,14835970.0
20190402,-12598930.0
20190403,-2926990.0
20190404,-765320.0
20190408,-3054750.0
20190409,-1778320.0
20190410,-3018490.0
20190411,2913870.0
20190412,-292040.0
20190415,-1387730.0
20190416,-476340.0
20190417,7140760.0
20190418,-799870.0
20190419,1601080.0
20190422,7781060.0
20190423,-5480660.0
20190424,-2561650.0
20190425,-2645040.0
20190426,-415660.0
20190429,2598270.0
20190430,-2161350.0
20190506,-3641450.0
20190507,634870.0
20190508,-1384350.0
20190509,-2017480.0
20190510,-5680680.0
20190513,-9384700.0
20190514,-4216390.0
20190515,6552870.0
20190516,-3732180.0
20190517,-3144570.0
20190520,-922490.0
20190521,1333450.0
20190522,241270.0
20190523,-2649790.0
20190524,-1061100.0
20190527,1980010.0
20190528,1836250.0
20190529,1017000.0
20190530,-2398270.0
20190531,6608400.0
20190603,-1652210.0
20190604,-1195840.0
20190605,-572960.0
20190606,-5075470.0
20190610,12290.0
20190611,-1632910.0
20190612,-5513110.0
20190613,2362650.0
20190614,-6039660.0
20190617,-3093440.0
20190618,-646190.0
