trade_date,main_net_in
20190102,648680.0
20190103,-2635370.0
20190104,-2109320.0
20190107,-1540450.0
20190108,12219900.0
20190109,-17193090.0
20190110,-918260.0
20190111,-2692540.0
20190114,-732060.0
20190115,742030.0
20190116,-4821800.0
20190117,-3055920.0
20190118,1396380.0
20190121,1449430.0
20190122,1840730.0
20190123,370020.0
20190124,10144190.0
20190125,9577610.0
20190128,-2566600.0
20190129,-311550.0
20190130,-771080.0
20190131,-4619960.0
20190201,5394430.0
20190211,1643820.0
20190212,264270.0
20190213,-5343850.0
20190214,4757460.0
20190215,-3773230.0
20190218,1070750.0
20190219,-2315870.0
20190220,-1026840.0
20190221,4662950.0
20190222,-1393960.0
20190225,3618900.0
20190226,-937650.0
20190227,-7083610.0
20190228,2131160.0
20190301,15173740.0
20190304,-189810.0
20190305,-1565560.0
20190306,-4664420.0
20190307,-4135040.0
20190308,1173800.0
20190311,13049580.0
20190312,-8033300.0
20190313,4135030.0
20190314,-8937500.0
20190315,-6828440.0
20190318,287950.0
20190319,-3782390.0
20190320,-6964200.0
20190321,5356920.0
20190322,4325090.0
20190325,-4605530.0
20190326,-12194450.0
20190327,-120350.0
20190328,-2170050.0
20190329,7378500.0
20190401,26002610.0
20190402,6377760.0
20190403,-1774430.0
20190404,-8469870.0
20190408,-17869500.0
20190409,-1485260.0
20190410,20449120.0
20190411,-4106060.0
20190412,-4174340.0
20190415,-8574390.0
20190416,-66520.0
20190417,8678120.0
20190418,-3122400.0
20190419,-2555520.0
20190422,-2810240.0
20190423,-2048610.0
20190424,-5580090.0
20190425,-1730910.0
20190426,-690610.0
20190429,-3806350.0
20190430,-5772030.0
20190506,-5312460.0
20190507,-4215990.0
20190508,-5085080.0
20190509,-2678210.0
20190510,8086300.0
20190513,50010.0
20190514,2215620.0
20190515,3501510.0
20190516,-1630210.0
20190517,-5122450.0
20190520,-7847720.0
20190521,-1592460.0
20190522,-5034980.0
20190523,-12914430.0
20190524,-1171190.0
20190527,8106230.0
20190528,-1145230.0
20190529,1606760.0
20190530,277560.0
20190531,-1357990.0
20190603,-3581960.0
20190604,-2047000.0
20190605,-18560.0
20190606,-6586430.0
20190610,-1632760.0
20190611,3256220.0
20190612,3643590.0
20190613,5175400.0
20190614,-5091650.0
20190617,-1005060.0
20190618,-1610190.0
20190619,3557930.0
20190620,4739070.0
20190621,54770.0
20190624,-3601000.0
20190625,4856160.0
20190626,17107850.0
20190627,616180.0
20190628,-1106220.0
20190701,-7502260.0
20190702,-4181400.0
20190703,-1927150.0
20190704,-10581360.0
20190705,-4871460.0
20190708,-3688380.0
20190709,1432330.0
20190710,-1848360.0
20190711,-2240780.0
20190712,6389140.0
20190715,2634390.0
20190716,-2584040.0
20190717,-786290.0
20190718,-2157420.0
20190719,-4167320.0
20190722,-6477110.0
20190723,-8307720.0
20190724,3969920.0
20190725,-1143330.0
20190726,4725720.0
20190729,-3112860.0
20190730,3983140.0
20190731,-5539840.0
20190801,722590.0
20190802,-10765990.0
20190805,-3777780.0
20190806,-1266690.0
20190807,-837310.0
20190808,3446930.0
20190809,2986660.0
20190812,2465300.0
20190813,2763840.0
20190814,6708800.0
20190815,3226770.0
20190816,3113460.0
20190819,-16638620.0
20190820,-20759290.0
20190821,2701750.0
20190822,1192260.0
20190823,14568680.0
20190826,3116590.0
20190827,4840780.0
20190828,-3342470.0
20190829,1687870.0
20190830,1817270.0
20190902,14316720.0
20190903,-10937850.0
20190904,-11980620.0
20190905,-7525640.0
20190906,346240.0
20190909,1858830.0
20190910,-3143130.0
20190911,199050.0
20190912,-28658060.0
20190916,-12776510.0
20190917,439660.0
20190918,-30415940.0
20190919,-7403600.0
20190920,-48578680.0
20190923,-35719630.0
20190924,-6387660.0
20190925,-11761630.0
20190926,6621430.0
20190927,-2301150.0
20190930,-7978260.0
20191008,-6015220.0
20191009,7238950.0
20191010,-23749320.0
20191011,-12708740.0
20191014,-10975680.0
20191015,5698520.0
20191016,10970200.0
20191017,-4009470.0
20191018,-11380800.0
20191021,-693780.0
20191022,716810.0
20191023,-1008150.0
20191024,-3116590.0
20191025,9722060.0
20191028,-3114460.0
20191029,15084100.0
20191030,10890520.0
20191031,6034240.0
20191101,1220470.0
20191104,-1021940.0
20191105,26271180.0
20191106,-33254360.0
20191107,-23515700.0
20191108,-4800000.0
20191111,-3031270.0
20191112,-13249360.0
20191113,2796320.0
20191114,-2669430.0
20191115,-1406130.0
20191118,-9283740.0
20191119,1768140.0
20191120,7066630.0
20191121,616840.0
20191122,-9491580.0
20191125,-170540.0
20191126,11411880.0
20191127,-3540830.0
20191128,-12107190.0
20191129,-7736970.0
20191202,-2976810.0
20191203,18690710.0
20191204,-3006460.0
20191205,-2612630.0
20191206,-5066680.0
20191209,-553040.0
20191210,-2343060.0
20191211,-23653690.0
20191212,-7007040.0
20191213,22236860.0
20191216,-23958670.0
20191217,-8791690.0
20191218,-21943100.0
20191219,-475910.0
20191220,-4879320.0
20191223,-4141390.0
20191224,-1670000.0
20191225,-37245930.0
20191226,-14908340.0
20191227,-48288130.0
20191230,-2010860.0
20191231,2307200.0
20200102,-5743990.0
20200103,-47179940.0
20200106,30124230.0
20200107,-11020360.0
20200108,-17052430.0
20200109,10130810.0
20200110,4531310.0
20200113,-1706340.0
20200114,-9279670.0
20200115,-11364700.0
20200116,-4471880.0
20200117,-1534580.0
20200120,23965030.0
20200121,-12747860.0
20200122,-639290.0
20200123,-15416120.0
20200203,-10173530.0
20200204,-5684200.0
20200205,-10488130.0
20200206,12747850.0
20200207,-13642220.0
20200210,13914520.0
20200211,1012310.0
20200212,10716460.0
20200213,-4463700.0
20200214,-8587770.0
20200217,29827480.0
20200218,-35890590.0
20200219,-25785740.0
20200220,-7622640.0
20200221,-1368230.0
20200224,-32393340.0
20200225,20330060.0
20200226,-39362550.0
20200227,-6988180.0
20200228,-17779850.0
20200302,1518760.0
20200303,-13487060.0
20200304,831880.0
20200305,-6969430.0
20200306,10685950.0
20200309,-13110240.0
20200310,19466060.0
20200311,-4637350.0
20200312,-24238820.0
20200313,-6798280.0
20200316,-39230100.0
20200317,-1701140.0
20200318,-5873840.0
20200319,-7331540.0
20200320,-3309400.0
20200323,-32607830.0
20200324,6060490.0
20200325,30801240.0
20200326,-19610660.0
20200327,2419460.0
20200330,6416700.0
20200331,7599370.0
20200401,-2915190.0
20200402,18295490.0
20200403,-5530250.0
20200407,1908760.0
20200408,-14378420.0
20200409,-4245280.0
20200410,-24390400.0
20200413,-7283530.0
20200414,5767530.0
20200415,-9891380.0
20200416,3490230.0
20200417,27263360.0
20200420,-2202430.0
20200421,-14444730.0
20200422,-1535440.0
20200423,5168050.0
20200424,-781010.0
20200427,-3909460.0
20200428,12609760.0
20200429,-510670.0
20200430,22408700.0
20200506,2819530.0
20200507,-12732260.0
20200508,-9731650.0
20200511,-11353470.0
20200512,3263720.0
20200513,-4013670.0
20200514,-19872350.0
20200515,-1763110.0
20200518,-17001530.0
20200519,-3282660.0
20200520,24248220.0
20200521,-31881900.0
20200522,-3961100.0
20200525,-1117510.0
20200526,10389210.0
20200527,6638720.0
20200528,688060.0
20200529,6720360.0
20200601,26129600.0
20200602,14086250.0
20200603,-6810830.0
20200604,1796470.0
20200605,12339340.0
20200608,-4217810.0
20200609,-7713450.0
20200610,854080.0
20200611,-15356100.0
20200612,-9552800.0
20200615,678130.0
20200616,1893200.0
20200617,-18821180.0
20200618,-320580.0
20200619,5551420.0
20200622,-8099210.0
20200623,-3280850.0
20200624,-5286440.0
20200629,9919800.0
20200630,-8578680.0
20200701,-11812910.0
20200702,-25063100.0
20200703,7639960.0
20200706,1571450.0
20200707,23963310.0
20200708,-35976220.0
20200709,-7392410.0
20200710,-145243990.0
20200713,-23418270.0
20200714,-118085730.0
20200715,-6745460.0
20200716,-4980440.0
20200717,-7685620.0
