trade_date,main_net_in
20190102,-1260560.0
20190103,195500.0
20190104,1704740.0
20190107,-3151070.0
20190108,-1240980.0
20190109,-497100.0
20190110,176240.0
20190111,541570.0
20190114,-2451470.0
20190115,977770.0
20190116,1856700.0
20190117,-2131820.0
20190118,-565780.0
20190121,-761240.0
20190122,-1966600.0
20190123,26880.0
20190124,99310.0
20190125,-1573360.0
20190128,-4636070.0
20190129,-2742190.0
20190130,-762930.0
20190131,-1759870.0
20190201,-5978350.0
20190211,-2769890.0
20190212,-3265460.0
20190213,-4231490.0
20190214,-2821390.0
20190215,2539970.0
20190218,1898130.0
20190219,1208250.0
20190220,-549440.0
20190221,-103840.0
20190222,942930.0
20190225,1722500.0
20190226,-3024120.0
20190227,-2316650.0
20190228,-5650330.0
20190301,-5276960.0
20190304,-448550.0
20190305,-1458190.0
20190306,-2354530.0
20190307,-4649000.0
20190308,-1847020.0
20190311,823710.0
20190312,-7048250.0
20190313,-8431530.0
20190314,1511300.0
20190315,1858760.0
20190318,222970.0
20190319,1629210.0
20190320,-3349840.0
20190404,6746980.0
20190408,-2756010.0
20190409,-5378210.0
20190410,-6897240.0
20190411,3729260.0
20190412,1618840.0
20190415,455750.0
20190416,7792400.0
20190417,6224890.0
20190418,253250.0
20190419,2829770.0
20190422,-5375260.0
20190423,1230130.0
20190424,133920.0
20190425,918020.0
20190426,-797170.0
20190429,-593950.0
20190430,3222090.0
20190506,-1276710.0
20190507,1401810.0
20190508,1570520.0
20190509,-8157830.0
20190510,-1569120.0
20190513,204010.0
20190514,142860.0
20190515,1954520.0
20190516,-820470.0
20190517,-2475510.0
20190520,52520.0
20190521,18380.0
20190522,-1297200.0
20190523,-1835150.0
20190524,-808150.0
20190527,-2263320.0
20190528,-2378680.0
20190529,-146230.0
20190530,-5204660.0
20190531,128030.0
20190603,253820.0
20190604,-480620.0
20190605,1366390.0
20190606,-1020940.0
20190610,-1148970.0
20190611,1232370.0
20190612,-26890.0
20190613,79540.0
20190614,207300.0
20190617,-1176570.0
20190618,386530.0
20190619,44450.0
20190620,-2685590.0
20190621,-380640.0
20190624,-392750.0
20190625,-4636410.0
20190626,1628020.0
20190627,790980.0
