trade_date,main_net_in
20210826,51171730.0
20210827,-1414470.0
20210830,-2991600.0
20210831,18740.0
20210901,-582880.0
20210902,-1132060.0
20210903,-1663090.0
20210906,372960.0
20210907,-248570.0
20210908,474140.0
20210909,230160.0
20210910,1989530.0
20210913,-418410.0
20210914,-783440.0
20210915,476900.0
20210916,-326180.0
20210917,-485020.0
20210922,139370.0
20210923,-153950.0
20210924,71330.0
20210927,112370.0
20210928,-42990.0
20210929,-21860.0
20210930,69850.0
20211008,-56630.0
20211011,-294820.0
20211012,-112990.0
20211013,389930.0
20211014,-57720.0
20211015,99010.0
20211018,-50680.0
20211019,-156480.0
20211020,-39260.0
20211021,-104230.0
20211022,82050.0
20211025,84290.0
20211026,-57860.0
20211027,-11550.0
20211028,52320.0
20211029,-101440.0
20211101,314040.0
20211102,32910.0
20211103,321640.0
20211104,-126170.0
20211105,204850.0
20211108,281120.0
20211109,154180.0
20211110,-229100.0
20211111,42610.0
20211112,-184660.0
20211115,-14040.0
20211116,-340750.0
20211117,-429910.0
20211118,-224160.0
20211119,128800.0
20211122,-663130.0
20211123,-590530.0
20211124,266570.0
20211125,-1332940.0
20211126,-9980.0
20211129,-400820.0
20211130,-533650.0
20211201,89390.0
20211202,-44060.0
20211203,221510.0
20211206,-51920.0
20211207,-460910.0
20211208,-143960.0
20211209,-92960.0
20211210,-333450.0
20211213,197780.0
20211214,149220.0
20211215,212030.0
20211216,195060.0
20211217,-39960.0
20211220,103540.0
20211221,-25630.0
20211222,123980.0
20211223,138050.0
20211224,99790.0
20211227,-14800.0
20211228,5580.0
20211229,-141090.0
20211230,-17010.0
20211231,22630.0
20220104,-78440.0
20220105,-176810.0
20220106,-2690.0
20220107,-247860.0
20220110,-150170.0
20220111,-60680.0
20220112,-2899110.0
20220113,-350260.0
20220114,585740.0
20220117,-87110.0
20220118,163850.0
20220119,-33440.0
20220120,351630.0
20220121,204240.0
20220124,42490.0
20220125,-18880.0
20220126,-3910.0
20220127,284780.0
20220128,8230.0
20220207,172020.0
20220208,-22550.0
20220209,-448800.0
20220210,23980.0
20220211,-20160.0
20220214,-12490.0
20220215,-22580.0
20220216,27860.0
20220217,-34240.0
20220218,35460.0
20220221,-901230.0
20220222,-29920.0
20220223,-117460.0
20220224,-198420.0
20220225,-445750.0
20220228,367770.0
20220301,-78100.0
20220302,-67070.0
20220303,-128380.0
20220304,40480.0
20220307,-40680.0
20220308,25790.0
20220309,29990.0
20220310,-71000.0
20220311,-53960.0
20220314,13610.0
20220315,34260.0
20220316,66950.0
20220317,56040.0
20220318,-46710.0
20220321,83180.0
20220322,51810.0
20220323,-70810.0
20220324,26430.0
20220325,75270.0
20220328,-83960.0
20220329,-450.0
20220330,82530.0
20220331,-44630.0
20220401,67450.0
20220406,-30950.0
20220407,194730.0
20220408,105870.0
20220411,228290.0
20220412,52890.0
20220413,-2230.0
20220414,36050.0
20220415,95900.0
20220418,-20410.0
20220419,-172440.0
20220420,34590.0
20220421,-2580.0
20220422,5090.0
20220425,-193150.0
20220426,9900.0
20220427,73810.0
20220428,20900.0
20220429,-168180.0
20220505,-85260.0
20220506,-221220.0
20220509,-94830.0
20220510,-140370.0
20220511,-79180.0
20220512,-58350.0
20220513,0.0
20220516,-414470.0
20220517,-9620.0
20220518,30620.0
20220519,-235250.0
20220520,-87050.0
20220523,9550.0
20220524,-24350.0
20220525,63440.0
20220526,-57610.0
20220527,224150.0
20220530,-25300.0
20220531,-5160.0
20220601,-9050.0
20220602,-79020.0
20220606,-288340.0
20220607,-200510.0
20220608,-82770.0
20220609,-2950.0
20220610,-59300.0
20220613,117970.0
20220614,-53640.0
20220615,155750.0
20220616,3220.0
20220617,129710.0
20220620,98570.0
20220621,-135350.0
20220622,278620.0
20220623,-127530.0
20220624,-69530.0
20220627,-345510.0
20220628,-225260.0
20220629,-320300.0
20220630,-14370.0
20220701,58120.0
20220704,-397630.0
20220705,-143460.0
20220706,7140.0
20220707,106320.0
20220708,-58890.0
20220711,-28750.0
20220712,3470.0
20220713,155400.0
20220714,-56540.0
20220715,-165470.0
20220718,-88490.0
20220719,-740550.0
20220720,284440.0
20220721,-247920.0
20220722,-185560.0
20220725,-59360.0
20220726,146240.0
20220727,-328250.0
20220728,-955720.0
20220729,329650.0
20220801,2346350.0
20220802,1335330.0
20220803,961240.0
20220804,-4208280.0
20220805,-766500.0
20220808,-1263570.0
20220809,-81960.0
20220810,-1581030.0
20220811,-239130.0
20220812,-1261520.0
20220815,-692180.0
20220816,114880.0
20220817,1745120.0
20220818,632930.0
20220819,169460.0
20220822,-472220.0
20220823,-797270.0
20220824,-629220.0
20220825,-417900.0
20220826,146290.0
20220829,18260.0
20220830,192470.0
20220831,239710.0
20220901,107380.0
20220902,129240.0
20220905,-29840.0
20220906,319420.0
20220907,-79600.0
20220908,63330.0
20220909,20270.0
20220913,-64920.0
20220914,309890.0
20220915,278730.0
20220916,261970.0
20220919,-294220.0
20220920,-171150.0
20220921,-10100.0
20220922,53970.0
20220923,50930.0
20220926,-236440.0
20220927,-200590.0
20220928,158420.0
20220929,81830.0
20220930,-382940.0
20221010,-316700.0
20221011,10070.0
20221012,40870.0
20221013,-50810.0
20221014,-151530.0
20221017,-516560.0
20221018,801930.0
20221019,85770.0
20221020,321770.0
20221021,-167310.0
20221024,-536810.0
20221025,-618070.0
20221026,-101130.0
20221027,-387510.0
20221028,47830.0
20221031,-178990.0
20221101,-60860.0
20221102,41950.0
20221103,21400.0
20221104,-265690.0
20221107,623260.0
20221108,383020.0
20221109,118060.0
20221110,569250.0
20221111,-235080.0
20221114,407640.0
20221115,-611600.0
20221116,-33120.0
20221117,-202870.0
20221118,4980.0
20221121,-651450.0
20221122,-1915780.0
20221123,-132230.0
20221124,730950.0
20221125,1324020.0
20221128,1136020.0
20221129,619640.0
20221130,466770.0
20221201,-181360.0
20221202,295810.0
20221205,536210.0
20221206,-33340.0
20221207,584120.0
20221208,123700.0
20221209,13360.0
20221212,-159260.0
20221213,137100.0
20221214,82260.0
20221215,-40140.0
20221216,277780.0
20221219,48040.0
20221220,51910.0
20221221,-8910.0
20221222,56170.0
20221223,42040.0
20221226,-45550.0
20221227,175480.0
20221228,22740.0
20221229,19810.0
20221230,2510.0
20230103,-37550.0
20230104,303220.0
20230105,-124110.0
20230106,278380.0
20230109,90800.0
20230110,14690.0
20230111,335910.0
20230112,-43530.0
20230113,-136730.0
20230116,-114540.0
20230117,-100000.0
20230118,-201290.0
