trade_date,main_net_in,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,buy_sm_vol,sell_sm_vol,buy_md_vol,sell_md_vol,buy_lg_vol,sell_lg_vol,buy_elg_vol,sell_elg_vol
20200720,93900020.0,189720.0,2639410.0,187673310.0,279123630.0,178785630.0,134649100.0,197936520.0,148173030.0,86000.0,1174000.0,82309000.0,121941000.0,77604000.0,57523000.0,82378000.0,61738000.0
20200721,37446290.0,217000.0,2874910.0,128258600.0,163046980.0,160096990.0,138933600.0,134433370.0,118150470.0,85000.0,1133000.0,52388000.0,66222000.0,65690000.0,57035000.0,55113000.0,48887000.0
20200722,-6507140.0,210600.0,1621240.0,114405740.0,106487970.0,133549220.0,131804130.0,96867470.0,105119700.0,78000.0,592000.0,42180000.0,39112000.0,49078000.0,48477000.0,35683000.0,38838000.0
20200723,-13689580.0,162880.0,1131450.0,100912250.0,86254110.0,111708550.0,106581610.0,66360090.0,85176610.0,58000.0,399000.0,35921000.0,30546000.0,39600000.0,37846000.0,23623000.0,30411000.0
20200724,-37513630.0,198230.0,1216720.0,121765160.0,83233030.0,109728500.0,116246130.0,62380470.0,93376470.0,77000.0,471000.0,47171000.0,32100000.0,42538000.0,44863000.0,24067000.0,36419000.0
20200727,-19550020.0,166520.0,708980.0,83593070.0,63500580.0,69896630.0,84821730.0,48547810.0,53172730.0,69000.0,292000.0,34603000.0,26091000.0,28790000.0,34880000.0,19927000.0,22125000.0
20200728,-3822400.0,170050.0,624360.0,56003610.0,51726900.0,56028780.0,59910590.0,28888810.0,28829400.0,73000.0,265000.0,23821000.0,21893000.0,23698000.0,25386000.0,12183000.0,12233000.0
20200729,-1894130.0,142690.0,608150.0,51500660.0,49141080.0,54791560.0,55849400.0,24793410.0,25629700.0,60000.0,253000.0,21507000.0,20481000.0,22834000.0,23307000.0,10332000.0,10692000.0
20200730,-2319100.0,146070.0,763440.0,66060080.0,63123610.0,56997020.0,64839160.0,28480260.0,22957220.0,60000.0,310000.0,26968000.0,25659000.0,23180000.0,26447000.0,11600000.0,9393000.0
20200731,697580.0,140330.0,631720.0,56942720.0,57148910.0,54864020.0,60736220.0,27270240.0,20700460.0,57000.0,255000.0,23091000.0,23063000.0,22163000.0,24584000.0,10983000.0,8393000.0
20200803,-17458390.0,109920.0,579810.0,69997800.0,52069510.0,66813050.0,68120140.0,39175340.0,55326640.0,44000.0,230000.0,27777000.0,20602000.0,26450000.0,26960000.0,15451000.0,21929000.0
20200804,-28211630.0,139470.0,503450.0,71865040.0,43289420.0,54170960.0,64817000.0,16240250.0,33805840.0,58000.0,209000.0,29877000.0,17911000.0,22450000.0,26883000.0,6705000.0,14087000.0
20200805,-7692090.0,107430.0,384220.0,42764390.0,34795520.0,40536020.0,38832860.0,13748910.0,23144160.0,45000.0,160000.0,17753000.0,14426000.0,16785000.0,16100000.0,5681000.0,9578000.0
20200806,10064630.0,68630.0,642310.0,47518570.0,57009530.0,52707800.0,46202580.0,18765370.0,15205960.0,29000.0,265000.0,19734000.0,23543000.0,21788000.0,19157000.0,7724000.0,6310000.0
20200807,-23770700.0,119200.0,487210.0,62999680.0,38860970.0,38640030.0,44127820.0,10179850.0,28462760.0,52000.0,212000.0,27313000.0,16861000.0,16761000.0,19119000.0,4412000.0,12346000.0
20200810,-8233970.0,137420.0,297000.0,29237130.0,20843580.0,20064040.0,19919010.0,6253300.0,14632300.0,62000.0,134000.0,13224000.0,9399000.0,9067000.0,9002000.0,2823000.0,6642000.0
20200811,-4529860.0,127990.0,288290.0,26335770.0,21645600.0,20083330.0,19598840.0,3406340.0,8420690.0,58000.0,129000.0,11830000.0,9708000.0,9018000.0,8805000.0,1530000.0,3793000.0
20200812,-5352140.0,185090.0,309620.0,25498850.0,20022180.0,14674020.0,17592300.0,3440480.0,5874340.0,86000.0,143000.0,11808000.0,9263000.0,6798000.0,8147000.0,1590000.0,2728000.0
20200813,-6729980.0,119590.0,311260.0,22920070.0,15998410.0,12443840.0,16200910.0,2105930.0,5078840.0,55000.0,144000.0,10640000.0,7404000.0,5768000.0,7519000.0,977000.0,2373000.0
20200814,-4709830.0,163340.0,247780.0,20522910.0,15728640.0,11933510.0,15027890.0,2267040.0,3882490.0,78000.0,117000.0,9734000.0,7449000.0,5652000.0,7122000.0,1072000.0,1848000.0
20200817,381100.0,153750.0,376560.0,22943150.0,23101450.0,15637970.0,16215550.0,5608580.0,4649900.0,72000.0,174000.0,10666000.0,10694000.0,7237000.0,7527000.0,2587000.0,2167000.0
20200818,-8448930.0,126960.0,274740.0,25574540.0,16977820.0,11360540.0,16256150.0,2412780.0,5966100.0,59000.0,128000.0,11913000.0,7905000.0,5295000.0,7573000.0,1127000.0,2789000.0
20200819,-6247380.0,121530.0,368150.0,24472450.0,17978460.0,14940620.0,16640860.0,1599170.0,6146310.0,58000.0,176000.0,11718000.0,8594000.0,7147000.0,7957000.0,766000.0,2962000.0
20200820,-89390.0,122990.0,425280.0,20296110.0,19904430.0,10951610.0,9953830.0,1770550.0,2857720.0,61000.0,209000.0,10008000.0,9808000.0,5398000.0,4914000.0,874000.0,1409000.0
20200821,-705710.0,146010.0,232990.0,13555650.0,12762950.0,6573130.0,7807840.0,1705390.0,1176390.0,72000.0,114000.0,6670000.0,6272000.0,3230000.0,3844000.0,839000.0,580000.0
20200824,-6660140.0,7687120.0,3274810.0,19933190.0,17685370.0,9909100.0,12707200.0,2514080.0,6376120.0,3875000.0,1649000.0,9978000.0,8852000.0,4959000.0,6369000.0,1260000.0,3203000.0
20200825,-10526720.0,14954700.0,5468100.0,21661880.0,20621750.0,11950330.0,18358460.0,2766000.0,6884590.0,7713000.0,2815000.0,11174000.0,10625000.0,6162000.0,9473000.0,1427000.0,3564000.0
20200826,-12250050.0,17608130.0,8728460.0,27223480.0,23853090.0,20009440.0,28788460.0,6310850.0,9781880.0,9728000.0,4824000.0,15038000.0,13148000.0,10992000.0,15868000.0,3497000.0,5415000.0
20200827,-396620.0,13825040.0,12219190.0,23985630.0,25194860.0,17202860.0,16285960.0,3628180.0,4941700.0,7731000.0,6765000.0,13377000.0,14041000.0,9543000.0,9097000.0,1986000.0,2734000.0
20200828,-7559770.0,15738590.0,9560210.0,24360390.0,22979000.0,17502100.0,22143360.0,2827970.0,5746480.0,9152000.0,5538000.0,14163000.0,13343000.0,10175000.0,12903000.0,1645000.0,3352000.0
20200831,730040.0,7583280.0,11575690.0,16262560.0,13000200.0,10831930.0,9824340.0,3621490.0,3899040.0,4377000.0,6656000.0,9363000.0,7463000.0,6220000.0,5642000.0,2073000.0,2273000.0
20200901,928420.0,5391180.0,7042380.0,11652910.0,10930120.0,9123260.0,7979840.0,1153950.0,1368950.0,3144000.0,4102000.0,6794000.0,6371000.0,5316000.0,4656000.0,676000.0,801000.0
20200902,-4573460.0,6947550.0,3830470.0,11192380.0,9736000.0,6271500.0,8946090.0,392720.0,2291590.0,4116000.0,2268000.0,6630000.0,5769000.0,3717000.0,5302000.0,233000.0,1358000.0
20200903,3108640.0,5070780.0,8002240.0,13921410.0,14098600.0,12220260.0,10251360.0,3010980.0,1871240.0,2991000.0,4687000.0,8180000.0,8271000.0,7161000.0,6033000.0,1767000.0,1108000.0
20200904,2109300.0,8013170.0,10727400.0,21277790.0,20672860.0,25148040.0,25283490.0,6146040.0,3901290.0,4542000.0,6068000.0,12046000.0,11705000.0,14210000.0,14298000.0,3472000.0,2199000.0
20200907,-12048970.0,11498170.0,4198510.0,19435490.0,14686180.0,13217240.0,21416370.0,3202370.0,7052210.0,6869000.0,2504000.0,11614000.0,8768000.0,7890000.0,12794000.0,1909000.0,4216000.0
