trade_date,main_net_in,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,buy_sm_vol,sell_sm_vol,buy_md_vol,sell_md_vol,buy_lg_vol,sell_lg_vol,buy_elg_vol,sell_elg_vol
20190102,-912460.0,2035670.0,1135100.0,1927310.0,1949420.0,607830.0,1520290.0,0.0,0.0,13488000.0,7515000.0,12785000.0,12928000.0,4026000.0,10083000.0,0.0,0.0
20190103,-83410.0,1879620.0,2336190.0,2663350.0,2124630.0,785120.0,976050.0,107520.0,0.0,12435000.0,15387000.0,17559000.0,14017000.0,5149000.0,6450000.0,700000.0,0.0
20190104,736230.0,2474880.0,2961070.0,3358640.0,3677290.0,2033190.0,1135650.0,125600.0,286910.0,16036000.0,19106000.0,21702000.0,23698000.0,13059000.0,7361000.0,800000.0,1876000.0
20190107,2495560.0,4089080.0,5765300.0,6951690.0,7837840.0,6261320.0,3842020.0,737960.0,661700.0,24818000.0,35018000.0,42251000.0,47522000.0,37795000.0,23147000.0,4427000.0,4040000.0
20190108,257280.0,3142210.0,3330350.0,4182240.0,4084030.0,2310770.0,1912390.0,0.0,141100.0,18846000.0,19956000.0,25069000.0,24468000.0,13842000.0,11488000.0,0.0,850000.0
20190109,515450.0,2768710.0,3649350.0,4949110.0,4689060.0,2756460.0,2690680.0,449670.0,0.0,16493000.0,21714000.0,29494000.0,27931000.0,16421000.0,16055000.0,2660000.0,0.0
20190110,-2269440.0,3453520.0,1622090.0,4322860.0,3707530.0,1481110.0,3309380.0,0.0,441170.0,20843000.0,9771000.0,26052000.0,22339000.0,8922000.0,19966000.0,0.0,2669000.0
20190111,-824810.0,2804110.0,2273810.0,3214780.0,2920270.0,980730.0,1673850.0,0.0,131690.0,16988000.0,13754000.0,19470000.0,17680000.0,5932000.0,10154000.0,0.0,802000.0
20190114,-109430.0,2660720.0,2900880.0,4046750.0,3697160.0,2014020.0,2234070.0,110620.0,0.0,15921000.0,17336000.0,24209000.0,22105000.0,12033000.0,13381000.0,660000.0,0.0
20190115,315100.0,2397510.0,2466120.0,3343390.0,3589870.0,2063150.0,1920440.0,474290.0,301900.0,14348000.0,14738000.0,20004000.0,21456000.0,12313000.0,11510000.0,2842000.0,1803000.0
20190116,121110.0,1947250.0,2197400.0,3115760.0,2986720.0,1561280.0,1469010.0,133510.0,104670.0,11582000.0,13061000.0,18518000.0,17758000.0,9285000.0,8738000.0,795000.0,623000.0
20190117,-860960.0,2449190.0,2435800.0,3634880.0,2787320.0,1139490.0,1700910.0,0.0,299540.0,14873000.0,14773000.0,22062000.0,16922000.0,6915000.0,10347000.0,0.0,1808000.0
20190118,2875990.0,4863230.0,5596680.0,7309130.0,9451680.0,6696610.0,4363570.0,1014280.0,471330.0,28472000.0,32654000.0,42660000.0,55240000.0,38932000.0,25357000.0,5923000.0,2736000.0
20190121,-2320760.0,6052070.0,4423360.0,7298470.0,6606420.0,4630570.0,5779080.0,408570.0,1580820.0,34813000.0,25419000.0,41958000.0,37948000.0,26615000.0,33243000.0,2357000.0,9133000.0
20190122,-1822120.0,4945730.0,4557090.0,5275560.0,3842080.0,2119420.0,3119070.0,220050.0,1042520.0,28928000.0,26650000.0,30891000.0,22471000.0,12401000.0,18259000.0,1295000.0,6135000.0
20190123,1776170.0,3704000.0,5302220.0,6007760.0,6185700.0,4338420.0,2976940.0,587890.0,173200.0,21315000.0,30479000.0,34539000.0,35557000.0,24938000.0,17132000.0,3376000.0,1000000.0
20190124,-31020.0,3390420.0,3248380.0,3527880.0,3638910.0,2139690.0,2097710.0,0.0,73000.0,19488000.0,18659000.0,20292000.0,20933000.0,12291000.0,12059000.0,0.0,420000.0
20190125,-127390.0,3923610.0,4328620.0,5551720.0,5019330.0,3380440.0,3402450.0,0.0,105380.0,22522000.0,24678000.0,31756000.0,28731000.0,19242000.0,19514000.0,0.0,597000.0
20190128,256350.0,3443290.0,4222290.0,5950840.0,5428180.0,3605070.0,3550480.0,201760.0,0.0,19205000.0,23470000.0,33151000.0,30178000.0,19994000.0,19805000.0,1104000.0,0.0
20190129,-417650.0,4217200.0,4202490.0,6303210.0,5900260.0,3514640.0,3321890.0,104160.0,714560.0,23821000.0,23562000.0,35432000.0,33170000.0,19667000.0,18761000.0,579000.0,4007000.0
20190130,-1256410.0,3762110.0,3056220.0,4340210.0,3789690.0,1894460.0,2886510.0,706550.0,970910.0,21147000.0,17117000.0,24356000.0,21257000.0,10626000.0,16231000.0,3908000.0,5431000.0
20190131,987270.0,3902800.0,4672350.0,6331670.0,6549370.0,3453740.0,2657430.0,436180.0,245220.0,21625000.0,25838000.0,35041000.0,36213000.0,19060000.0,14725000.0,2400000.0,1350000.0
20190201,-1059710.0,3212200.0,2741490.0,5002980.0,4413980.0,2669820.0,3613410.0,331240.0,447360.0,17665000.0,15053000.0,27498000.0,24252000.0,14655000.0,19852000.0,1808000.0,2469000.0
20190211,-166870.0,3711710.0,3631610.0,6207680.0,6120910.0,3663570.0,3989290.0,415910.0,257060.0,20091000.0,19608000.0,33585000.0,33089000.0,19771000.0,21642000.0,2277000.0,1385000.0
20190212,-1977500.0,3955100.0,2641660.0,5470150.0,4806100.0,2512530.0,3324800.0,0.0,1165230.0,21242000.0,14154000.0,29338000.0,25757000.0,13474000.0,17874000.0,0.0,6270000.0
20190213,-2291000.0,5203980.0,3570880.0,7434560.0,6776660.0,4122690.0,6288520.0,379990.0,505160.0,27825000.0,19010000.0,39699000.0,36158000.0,21970000.0,33629000.0,2019000.0,2716000.0
20190214,-4104900.0,4683760.0,2609250.0,6718750.0,4688370.0,3575520.0,6367820.0,117530.0,1430130.0,25469000.0,14160000.0,36507000.0,25465000.0,19445000.0,34645000.0,644000.0,7794000.0
20190215,375560.0,2488410.0,2652490.0,4134980.0,4346460.0,2430040.0,1788750.0,292620.0,558350.0,13458000.0,14326000.0,22362000.0,23504000.0,13125000.0,9664000.0,1573000.0,3024000.0
20190218,434620.0,4075110.0,5303410.0,7704380.0,6910710.0,5929080.0,5027430.0,522270.0,989300.0,21770000.0,28284000.0,41142000.0,36891000.0,31635000.0,26842000.0,2777000.0,5307000.0
20190219,-188830.0,3481100.0,3694210.0,6945940.0,6544000.0,3860920.0,4772120.0,722370.0,0.0,18478000.0,19524000.0,36777000.0,34647000.0,20437000.0,25336000.0,3816000.0,0.0
20190220,150820.0,2942020.0,2906530.0,5366430.0,5552760.0,4789400.0,4324880.0,610650.0,924350.0,15587000.0,15353000.0,28400000.0,29362000.0,25304000.0,22905000.0,3230000.0,4900000.0
20190221,-2027890.0,4407950.0,2467550.0,6241560.0,6154070.0,4645390.0,4378830.0,112670.0,2407120.0,23539000.0,13150000.0,33301000.0,32830000.0,24800000.0,23390000.0,600000.0,12870000.0
20190222,-1169200.0,3277430.0,2781180.0,6204330.0,5531380.0,3129430.0,3875350.0,354600.0,777880.0,17817000.0,15069000.0,33705000.0,30034000.0,17003000.0,21117000.0,1927000.0,4232000.0
20190225,1657610.0,5331070.0,6031250.0,9936970.0,10894400.0,7900860.0,7327490.0,1805270.0,721030.0,27669000.0,31236000.0,51562000.0,56444000.0,40907000.0,38019000.0,9314000.0,3753000.0
20190226,1037570.0,6599870.0,6388370.0,11070150.0,12319210.0,10609690.0,10755840.0,3258650.0,2074930.0,32965000.0,31816000.0,55318000.0,61409000.0,52693000.0,53597000.0,16164000.0,10318000.0
20190227,-2589940.0,6327600.0,4309220.0,8957330.0,8385780.0,4683830.0,6941500.0,235360.0,567630.0,31796000.0,21570000.0,44917000.0,42017000.0,23421000.0,34834000.0,1154000.0,2866000.0
20190228,-164570.0,3585120.0,3236350.0,5054690.0,5238900.0,3281910.0,3475130.0,569620.0,540970.0,18126000.0,16310000.0,25510000.0,26420000.0,16521000.0,17560000.0,2867000.0,2733000.0
20190301,2712960.0,5550630.0,6715830.0,8856520.0,10404290.0,8797230.0,8499980.0,4578010.0,2162300.0,27069000.0,32777000.0,43234000.0,50722000.0,42886000.0,41437000.0,22278000.0,10531000.0
20190304,-223600.0,5820440.0,6099870.0,12732040.0,12229010.0,15773680.0,16137160.0,4278620.0,4138740.0,26988000.0,28187000.0,58936000.0,56562000.0,72912000.0,74703000.0,19731000.0,19115000.0
20190305,-981710.0,4769290.0,3887500.0,7551770.0,7451860.0,7302480.0,7606070.0,1199330.0,1877450.0,22420000.0,18204000.0,35425000.0,34940000.0,34213000.0,35711000.0,5618000.0,8821000.0
20190306,-852630.0,4065360.0,3531320.0,6938090.0,6619490.0,8625960.0,7976440.0,1197520.0,2699670.0,18912000.0,16380000.0,32238000.0,30753000.0,40124000.0,37104000.0,5558000.0,12595000.0
20190307,-114780.0,5443270.0,5056240.0,9128630.0,9400870.0,9572310.0,10465430.0,3253660.0,2475320.0,25299000.0,23261000.0,42253000.0,43361000.0,44271000.0,48393000.0,14694000.0,11502000.0
20190308,283660.0,4680970.0,3758490.0,8436310.0,9642450.0,13705070.0,11561100.0,2167450.0,4027760.0,22018000.0,17617000.0,39599000.0,45260000.0,64279000.0,54285000.0,10165000.0,18901000.0
20190311,-85950.0,3036010.0,2983530.0,6024500.0,5991030.0,5594670.0,7125240.0,2169970.0,725350.0,14368000.0,14068000.0,28479000.0,28281000.0,26398000.0,33701000.0,10216000.0,3411000.0
20190312,-834630.0,4327930.0,3592120.0,7023180.0,6924370.0,7744450.0,7864170.0,741280.0,1456190.0,20047000.0,16613000.0,32500000.0,32052000.0,35818000.0,36390000.0,3430000.0,6740000.0
20190313,570540.0,4202790.0,4568540.0,7676400.0,7881190.0,9132990.0,8259740.0,995810.0,1298520.0,19255000.0,20852000.0,35093000.0,36015000.0,41759000.0,37799000.0,4532000.0,5973000.0
20190314,-1813690.0,4611080.0,2752240.0,6059560.0,6104710.0,5132620.0,5928340.0,423460.0,1441430.0,22049000.0,13131000.0,28967000.0,29148000.0,24490000.0,28291000.0,2019000.0,6955000.0
