trade_date,main_net_in
20190102,-1594890.0
20190103,-6733370.0
20190104,3350330.0
20190107,-1842900.0
20190108,3474340.0
20190109,-14941750.0
20190110,-7507230.0
20190111,-2538830.0
20190114,-4632830.0
20190115,-2456380.0
20190116,-2993880.0
20190117,-11008810.0
20190118,-11523410.0
20190121,5529410.0
20190122,-3748720.0
20190123,5768730.0
20190124,-2709600.0
20190125,6732420.0
20190128,-11294270.0
20190129,-3418670.0
20190130,160450.0
20190131,-5611910.0
20190201,3928980.0
20190211,4268690.0
20190212,2122490.0
20190213,3305060.0
20190214,9748810.0
20190215,-13861320.0
20190218,-1242040.0
20190219,-3296780.0
20190220,9791530.0
20190221,1100150.0
20190222,-8498740.0
20190225,12913490.0
20190226,9273420.0
20190227,-1460990.0
20190228,1324840.0
20190301,-10529850.0
20190304,-21132570.0
20190305,-5808350.0
20190306,-8513580.0
20190307,-13774010.0
20190308,-16312100.0
20190311,368030.0
20190312,-8303900.0
20190313,-2263200.0
20190314,18203430.0
20190315,-1865020.0
20190318,20870.0
20190319,1338400.0
20190320,-3563510.0
20190321,-3148850.0
20190322,8234880.0
20190325,-304270.0
20190326,-4533350.0
20190327,-6937140.0
20190328,-6856580.0
20190329,-8959390.0
20190401,-7143760.0
20190402,2633440.0
20190403,-3653760.0
20190404,7914140.0
20190408,-11683670.0
20190409,4282790.0
20190410,1215500.0
20190411,-8380170.0
20190412,-5062020.0
20190415,-4594330.0
20190416,22272960.0
20190417,64523540.0
20190418,-36724090.0
20190419,-4050750.0
20190422,-13784690.0
20190423,-3848940.0
20190424,7602580.0
20190425,-9102250.0
20190426,-1974400.0
20190429,-7134530.0
20190430,1082580.0
20190506,-13393250.0
20190507,-5259540.0
20190508,-11713450.0
20190509,-4588220.0
20190510,-1900060.0
20190513,-7515710.0
20190514,-3553750.0
20190515,2070970.0
20190516,-576310.0
20190517,-4359370.0
20190520,-7713010.0
20190521,-1361030.0
20190522,-3487480.0
20190523,-9825680.0
20190524,-536670.0
20190527,757620.0
20190528,3873950.0
20190529,-1551770.0
20190530,-2558900.0
20190531,-1752060.0
20190603,-1486910.0
20190604,-544650.0
20190605,3716230.0
20190606,1194210.0
20190610,-2708720.0
20190611,2177710.0
20190612,-263410.0
20190613,-242250.0
20190614,-4103490.0
20190617,-2192650.0
20190618,-3080740.0
20190619,-2974460.0
20190620,1034730.0
20190621,-2374430.0
20190624,-554710.0
20190625,-6276940.0
20190626,-891350.0
20190627,-2497920.0
20190628,-235340.0
20190701,6271020.0
20190702,1911900.0
20190703,3431070.0
20190704,-1278220.0
20190705,-2328300.0
20190708,1011430.0
20190709,10324190.0
20190710,8396710.0
20190711,-7001740.0
20190712,2771930.0
20190715,1196670.0
20190716,-3529730.0
20190717,-4940530.0
20190718,-6201310.0
20190719,558130.0
20190722,3354870.0
20190723,4827150.0
20190724,-2210900.0
20190725,584700.0
20190726,12906980.0
20190729,-97900.0
20190730,-2240160.0
20190731,-9987240.0
20190801,-1230200.0
20190802,-5125140.0
20190805,-9094400.0
20190806,-6135510.0
20190807,-3743280.0
20190808,-4555730.0
20190809,2136750.0
20190812,-4953290.0
20190813,-17336020.0
20190814,-4531630.0
