trade_date,main_net_in,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,buy_sm_vol,sell_sm_vol,buy_md_vol,sell_md_vol,buy_lg_vol,sell_lg_vol,buy_elg_vol,sell_elg_vol
20190102,-409650.0,1948720.0,1145310.0,924240.0,1318000.0,141510.0,395540.0,0.0,155620.0,6250000.0,3670000.0,2965000.0,4230000.0,454000.0,1269000.0,0.0,500000.0
20190103,-120770.0,1809540.0,1445520.0,1079070.0,1322320.0,115820.0,236590.0,0.0,0.0,5736000.0,4574000.0,3417000.0,4190000.0,367000.0,756000.0,0.0,0.0
20190104,263550.0,1740890.0,2139960.0,2329640.0,2194110.0,1094540.0,715810.0,260990.0,376170.0,5420000.0,6646000.0,7218000.0,6793000.0,3370000.0,2213000.0,801000.0,1157000.0
20190107,-46240.0,1907250.0,2116160.0,2089810.0,1834660.0,654360.0,700600.0,0.0,0.0,5758000.0,6386000.0,6304000.0,5535000.0,1973000.0,2114000.0,0.0,0.0
20190108,-272390.0,1804950.0,1520700.0,1182060.0,1193910.0,115800.0,388190.0,0.0,0.0,5525000.0,4651000.0,3618000.0,3658000.0,355000.0,1189000.0,0.0,0.0
20190109,469750.0,1800600.0,2241560.0,2111480.0,2140260.0,1092270.0,672460.0,49940.0,0.0,5488000.0,6823000.0,6430000.0,6515000.0,3322000.0,2055000.0,153000.0,0.0
20190110,-131000.0,1518900.0,926820.0,1137490.0,1598570.0,494020.0,625020.0,0.0,0.0,4695000.0,2858000.0,3513000.0,4939000.0,1524000.0,1935000.0,0.0,0.0
20190111,35730.0,1351370.0,1161110.0,1341440.0,1567430.0,509030.0,473300.0,0.0,0.0,4197000.0,3600000.0,4155000.0,4860000.0,1574000.0,1466000.0,0.0,0.0
20190114,139320.0,2257070.0,2275780.0,2113440.0,2234060.0,2056740.0,1632910.0,18800.0,303310.0,6852000.0,6889000.0,6414000.0,6776000.0,6220000.0,4952000.0,57000.0,925000.0
20190115,563840.0,4292050.0,4572880.0,5334480.0,5617490.0,3219510.0,2533820.0,227420.0,349270.0,12476000.0,13270000.0,15465000.0,16298000.0,9319000.0,7334000.0,651000.0,1008000.0
