trade_date,main_net_in
20190102,-2763680.0
20190103,-2451070.0
20190104,5174310.0
20190107,23726830.0
20190108,-2710660.0
20190109,27196260.0
20190110,6300960.0
20190111,-2168570.0
20190114,-6722560.0
20190115,17431260.0
20190116,3371820.0
20190117,-629880.0
20190118,-11702210.0
20190121,-1141560.0
20190122,-5338110.0
20190123,-1865610.0
20190124,12587300.0
20190125,9619370.0
20190128,2589930.0
20190129,-4333390.0
20190130,-3443930.0
20190131,13746040.0
20190201,22006150.0
20190211,963170.0
20190212,-7903860.0
20190213,1930950.0
20190214,-14288670.0
20190215,-27291620.0
20190218,-6173280.0
20190219,754820.0
20190220,-6754830.0
20190221,-11126250.0
20190222,22023360.0
20190225,-19502610.0
20190226,-31717290.0
20190227,-31452410.0
20190228,5202590.0
20190301,-14010560.0
20190304,13760830.0
20190305,-18989160.0
20190306,6353730.0
20190307,-27002100.0
20190308,-12848650.0
20190311,17053800.0
20190312,25809400.0
20190313,-23700600.0
20190314,-11251850.0
20190315,30411510.0
20190318,19688400.0
20190319,-1760340.0
20190320,-18247050.0
20190321,-5226990.0
20190322,-19135410.0
20190325,-6231570.0
20190326,-5270880.0
20190327,6430820.0
20190328,-2322220.0
20190329,21771380.0
20190401,48168010.0
20190402,-5206460.0
20190403,-12588270.0
20190404,-3991240.0
20190408,-723210.0
20190409,17116470.0
20190410,-6910830.0
20190411,-17985660.0
20190412,3948050.0
20190415,-7093700.0
20190416,-9155880.0
20190417,-4892350.0
20190418,-5765100.0
20190419,4936080.0
20190422,-22932350.0
20190423,-11187520.0
20190424,-20684050.0
20190425,-9019790.0
20190426,-7441220.0
20190429,8625300.0
20190430,10930340.0
20190506,-17139870.0
20190507,-5891130.0
20190508,-13415040.0
20190509,-17592960.0
20190510,3361970.0
20190513,-64403350.0
20190514,-2532870.0
20190515,-14751670.0
20190516,-13779630.0
20190517,-8272500.0
20190520,-14725740.0
20190521,6337850.0
20190522,-74884270.0
20190523,-41302110.0
20190524,5374970.0
20190527,4470150.0
20190528,-4925430.0
20190529,-7025050.0
20190530,714810.0
20190531,-1769280.0
20190603,18955760.0
20190604,-26783210.0
20190605,-16840440.0
20190606,-30875730.0
20190610,30427810.0
20190611,34256590.0
20190612,-14762740.0
20190613,-2234830.0
20190614,-124930.0
20190617,-42610830.0
20190618,-2370230.0
20190619,72898450.0
20190620,21146490.0
20190621,1462240.0
20190624,-28797650.0
20190625,-54168670.0
20190626,1718900.0
20190627,24765950.0
20190628,2474820.0
20190701,43119790.0
20190702,-8357990.0
20190703,-43174440.0
20190704,-20127970.0
20190705,-181930.0
20190708,-14520900.0
20190709,-27634780.0
20190710,-1034040.0
