trade_date,main_net_in
20191118,257108790.0
20191119,15513100.0
20191120,6323630.0
20191121,1406650.0
20191122,1100550.0
20191125,-991080.0
20191126,85830.0
20191127,570120.0
20191128,1125460.0
20191129,1451650.0
20191202,-1426010.0
20191203,-2238030.0
20191204,1549200.0
20191205,-2463590.0
20191206,-848100.0
20191209,575150.0
20191210,3852890.0
20191211,962100.0
20191212,933290.0
20191213,-427110.0
20191216,3172110.0
20191217,-1443740.0
20191218,2973170.0
20191219,-277160.0
20191220,14310.0
20191223,-3193910.0
20191224,2042950.0
20191225,-404970.0
20191226,2475460.0
20191227,-2017010.0
20191230,3504350.0
20191231,-732230.0
20200102,-1829080.0
20200103,-2302190.0
20200106,794830.0
20200107,-3512000.0
20200108,-5515000.0
20200109,-1052920.0
20200110,-3201870.0
20200113,-4602050.0
20200114,-1038030.0
20200115,1205110.0
20200116,-1669150.0
20200117,-3234190.0
20200120,-1128620.0
20200121,-5682000.0
20200122,2892070.0
20200123,-3396220.0
20200203,-8679670.0
20200204,12870.0
20200205,-6364540.0
20200206,6614300.0
20200207,-723030.0
20200210,-16582870.0
20200211,426230.0
20200212,3711240.0
20200213,-19963710.0
20200214,-8429730.0
20200217,-867510.0
20200218,4142650.0
20200219,5001980.0
20200220,-4750930.0
20200221,4318710.0
20200224,1170200.0
20200225,-2433960.0
20200226,-760300.0
20200227,5652960.0
20200228,-5677490.0
20200302,-3855140.0
20200303,3934780.0
20200304,-6462920.0
20200305,-6707660.0
20200306,-2909410.0
20200309,-5573700.0
20200310,-9981340.0
20200311,-4353750.0
20200312,1072390.0
20200313,-2922190.0
20200316,-2975340.0
20200317,5261400.0
20200318,2388820.0
20200319,-3377910.0
20200320,-6019990.0
20200323,-6438570.0
20200324,-3112330.0
20200325,2625360.0
20200326,2125660.0
20200327,1534540.0
20200330,-6683450.0
20200331,-1117630.0
20200401,2123000.0
20200402,4129860.0
20200403,-634880.0
20200407,473260.0
20200408,-7912680.0
20200409,-957790.0
20200410,-908400.0
20200413,-654190.0
20200414,-442960.0
20200415,3537300.0
20200416,-588110.0
20200417,2845320.0
20200420,-1905220.0
20200421,522950.0
20200422,-1413710.0
20200423,3122140.0
20200424,-328930.0
20200427,-498180.0
20200428,-1996250.0
20200429,1252280.0
20200430,2469610.0
20200506,-2581820.0
20200507,-634060.0
20200508,2610710.0
20200511,-1860270.0
20200512,-1933150.0
20200513,1740520.0
20200514,-5592690.0
20200515,-184420.0
20200518,20080.0
20200519,8031020.0
20200520,-265730.0
20200521,-5387360.0
20200522,-422140.0
20200525,-3893370.0
20200526,616920.0
20200527,-846170.0
20200528,-2261400.0
20200529,-190950.0
20200601,2816750.0
20200602,-1094400.0
20200603,-2349420.0
20200604,2273910.0
20200605,-3338130.0
20200608,-2289800.0
20200609,494290.0
20200610,101750.0
20200611,5014540.0
20200612,-5572230.0
20200615,1531750.0
20200616,2282820.0
20200617,1507160.0
20200618,5147570.0
20200619,3735050.0
20200622,-4575710.0
20200623,94610.0
20200624,178460.0
20200629,-4353510.0
20200630,4939810.0
20200701,-6477630.0
20200702,-8244570.0
20200703,-1193840.0
20200706,5835890.0
20200707,2031170.0
20200708,3287120.0
20200709,1272180.0
20200710,-211080.0
20200713,7270940.0
20200714,-9424620.0
20200715,6010980.0
20200716,-7531360.0
20200717,-3939500.0
20200720,31140.0
20200721,-63530.0
20200722,12223590.0
20200723,2756150.0
20200724,-3254090.0
20200727,-6685520.0
20200728,2324150.0
20200729,1772770.0
20200730,-1134940.0
20200731,4187950.0
20200803,9784670.0
20200804,-2678440.0
20200805,5166840.0
20200806,-7200470.0
20200807,-1237840.0
20200810,1078770.0
20200811,-9035450.0
20200812,-7023390.0
20200813,-178290.0
20200814,-6164860.0
20200817,-6089800.0
20200818,4234860.0
20200819,1643000.0
20200820,-5267300.0
20200821,-1047450.0
20200824,-7032490.0
20200825,-13422370.0
20200826,-4046710.0
20200827,6571320.0
20200828,-12332210.0
20200831,-3226160.0
20200901,3377830.0
20200902,2493020.0
20200903,-17960850.0
20200904,-15562410.0
20200907,-4424790.0
20200908,-15065290.0
20200909,-6104550.0
20200910,-9339830.0
20200911,2276190.0
20200914,15959470.0
20200915,2036580.0
20200916,-2285630.0
20200917,77360.0
20200918,943480.0
20200921,170340.0
20200922,7403660.0
20200923,-372600.0
20200924,-639090.0
20200925,-2654110.0
20200928,-5148050.0
20200929,8019870.0
20200930,3383760.0
20201009,9839940.0
20201012,9473860.0
20201013,-484850.0
20201014,-7116420.0
20201015,-8382770.0
20201016,-2768570.0
20201019,-5682260.0
20201020,25190.0
20201021,-8860970.0
20201022,-2062220.0
20201023,-9744750.0
20201026,-2238200.0
20201027,6093700.0
20201028,3554620.0
20201029,256940.0
20201030,1690290.0
20201102,2291460.0
20201103,2793750.0
20201104,-1543440.0
20201105,221250.0
20201106,-1157360.0
20201109,-5230500.0
20201110,-10072690.0
20201111,-6380130.0
20201112,2736440.0
20201113,-809170.0
20201116,7624110.0
20201117,698540.0
20201118,5410530.0
20201119,3542710.0
20201120,-2849200.0
20201123,4906300.0
20201124,1428240.0
20201125,118490.0
20201126,-1060130.0
20201127,993460.0
20201130,-7640930.0
20201201,-1987670.0
20201202,-4302880.0
20201203,16682340.0
20201204,303120.0
20201207,-3124530.0
20201208,-1293690.0
20201209,-2091080.0
20201210,-8304450.0
20201211,-1816010.0
20201214,4033680.0
20201215,6368440.0
20201216,-6260860.0
20201217,5805190.0
20201218,8312720.0
20201221,2327140.0
20201222,13225140.0
20201223,15667450.0
20201224,1931880.0
20201225,3986040.0
20201228,3349720.0
20201229,7196810.0
20201230,8612040.0
20201231,19401660.0
20210104,7672470.0
20210105,204770.0
20210106,-11686250.0
20210107,-5823910.0
20210108,5317050.0
20210111,-3707840.0
20210112,583000.0
20210113,1907100.0
20210114,619140.0
20210115,-4855610.0
20210118,3662610.0
20210119,1489120.0
20210120,-598270.0
20210121,7501280.0
20210122,-1454820.0
20210125,5998340.0
20210126,6094470.0
20210127,-14247140.0
20210128,-6091870.0
20210129,-1779380.0
20210201,-4495370.0
20210202,-1720760.0
20210203,-79970.0
20210204,-8757860.0
20210205,-4103520.0
20210208,-5402670.0
20210209,-17353440.0
20210210,4198050.0
20210218,-8994790.0
20210219,-13545580.0
20210222,-5287490.0
20210223,-2800250.0
20210224,-23381890.0
20210225,85580.0
20210226,-14928880.0
20210301,-14137230.0
20210302,-920150.0
20210303,6265690.0
20210304,-14226650.0
20210305,-8081680.0
20210308,352710.0
20210309,-1521370.0
20210310,4250040.0
20210311,5631360.0
20210312,3129880.0
20210315,-1695460.0
20210316,-1702890.0
20210317,-4692390.0
20210318,-964410.0
20210319,-2480490.0
20210322,-719760.0
20210323,-6770040.0
20210324,-8558150.0
20210325,2654240.0
20210326,1835020.0
20210329,-1955340.0
20210330,1327150.0
20210331,-3164080.0
20210401,-563790.0
20210402,5411280.0
20210406,-712690.0
20210407,-7544780.0
20210408,-2632080.0
20210409,771850.0
20210412,-10018200.0
20210413,-6321160.0
20210414,-1431460.0
20210415,-227790.0
20210416,1497840.0
20210419,4752960.0
20210420,-4169000.0
20210421,7701550.0
20210422,3660.0
20210423,349700.0
20210426,-8021480.0
20210427,-3085730.0
20210428,6295160.0
20210429,5682870.0
20210430,7864010.0
20210506,1380080.0
20210507,3619710.0
20210510,-1929320.0
20210511,-3732640.0
20210512,2729180.0
20210513,1246580.0
20210514,-1006970.0
20210517,3397000.0
20210518,4164030.0
20210519,4160690.0
20210520,-2655730.0
20210521,4529900.0
20210524,2712540.0
20210525,-1217740.0
20210526,-1893900.0
20210527,-3583760.0
20210528,-4914900.0
20210531,-297210.0
20210601,-5536330.0
20210602,1021250.0
20210603,-7651730.0
20210604,-4880190.0
20210607,-4776990.0
20210608,-6910710.0
20210609,-9458330.0
20210610,-4978700.0
20210611,6877590.0
20210615,-3689810.0
20210616,-1066460.0
20210617,-8653370.0
20210618,-3004030.0
20210621,-5797120.0
20210622,2231930.0
20210623,-9769700.0
20210624,-20930040.0
20210625,-3350470.0
20210628,-6029550.0
20210629,-4355810.0
20210630,-2444770.0
20210701,-668550.0
20210702,-5798700.0
20210705,-7546610.0
20210706,-5945150.0
20210707,-4388220.0
20210708,-14165530.0
20210709,2711670.0
20210712,3864480.0
20210713,-2891590.0
20210714,1983000.0
20210715,1239180.0
20210716,-1768200.0
20210719,-4334130.0
20210720,394020.0
20210721,2454960.0
20210722,-5036180.0
20210723,-8802070.0
20210726,-24284660.0
20210727,-7493580.0
20210728,-8428660.0
20210729,4431650.0
20210730,8170520.0
20210802,2271360.0
20210803,8958700.0
20210804,8880890.0
20210805,1516440.0
20210806,1976940.0
20210809,6058160.0
20210810,638340.0
20210811,2160820.0
20210812,-11304650.0
20210813,-1464180.0
20210816,-2938750.0
20210817,-1138120.0
20210818,-1201260.0
20210819,-2367940.0
20210820,-200370.0
20210823,-1066200.0
20210824,1529070.0
20210825,-794460.0
20210826,-3164200.0
20210827,-20696480.0
20210830,-20901570.0
20210831,-4170370.0
20210901,-5970020.0
20210902,2440610.0
20210903,3975710.0
20210906,-6177900.0
20210907,5362450.0
20210908,1340870.0
20210909,-13284450.0
20210910,255340.0
20210913,-1939120.0
20210914,-7241110.0
20210915,178620.0
20210916,-2736880.0
20210917,10101910.0
20210922,-7570870.0
20210923,-5005910.0
20210924,-4150080.0
20210927,-1054040.0
20210928,5350420.0
20210929,-4140610.0
20210930,-8131830.0
20211008,-9348650.0
20211011,-6253930.0
20211012,-8688600.0
20211013,-6050.0
20211014,1541700.0
20211015,3280.0
20211018,621070.0
20211019,-134150.0
20211020,2042620.0
20211021,-698970.0
20211022,2655900.0
20211025,-5793080.0
20211026,-5046980.0
20211027,884240.0
20211028,-2941290.0
20211029,-13023250.0
20211101,-2147220.0
20211102,-5614230.0
20211103,1710420.0
20211104,4259180.0
20211105,4478350.0
20211108,4618670.0
20211109,3798590.0
20211110,-1231160.0
20211111,-1940180.0
20211112,642880.0
20211115,-1698050.0
20211116,-2511760.0
20211117,2614090.0
20211118,-736440.0
20211119,2480560.0
20211122,-8116620.0
20211123,2145590.0
20211124,1552320.0
20211125,3680190.0
20211126,-930490.0
20211129,-2259140.0
20211130,-3946490.0
20211201,384600.0
20211202,-963430.0
20211203,62280.0
20211206,-375230.0
20211207,1140830.0
20211208,707880.0
20211209,299240.0
20211210,-10244420.0
20211213,4113210.0
20211214,-6298500.0
20211215,-3708550.0
20211216,-4770010.0
20211217,1559720.0
20211220,-3144020.0
20211221,1520690.0
20211222,-3617520.0
20211223,-6538510.0
20211224,-748580.0
20211227,91000.0
20211228,3188630.0
20211229,-827300.0
20211230,-218580.0
20211231,-1803800.0
20220104,2075740.0
20220105,-2372630.0
20220106,-6314350.0
20220107,-2410990.0
20220110,-11168110.0
20220111,-3540.0
20220112,282330.0
20220113,1895830.0
20220114,4107460.0
20220117,9172490.0
20220118,-8187320.0
20220119,2120790.0
20220120,3975290.0
20220121,4211060.0
20220124,-1526190.0
20220125,-4654670.0
20220126,1411190.0
20220127,273140.0
20220128,4094650.0
20220207,2571070.0
20220208,-2679470.0
20220209,-4936780.0
20220210,-5264990.0
20220211,-1824390.0
20220214,-651330.0
20220215,-1826530.0
20220216,11580.0
20220217,1807900.0
20220218,-328040.0
20220221,2766600.0
20220222,3969390.0
20220223,1589260.0
20220224,-1155290.0
20220225,-2116760.0
20220228,975750.0
20220301,5944080.0
20220302,187820.0
20220303,-5620110.0
20220304,-11279850.0
20220307,-6292450.0
20220308,533790.0
20220309,344480.0
20220310,3706570.0
20220311,-158060.0
20220314,112560.0
20220315,-942980.0
20220316,-1206440.0
20220317,-1450580.0
20220318,890730.0
20220321,-6627920.0
20220322,-521340.0
20220323,-2303680.0
20220324,3016160.0
20220325,2927450.0
20220328,1129870.0
20220329,436940.0
20220330,-4414000.0
20220331,1104800.0
20220401,-617090.0
20220406,519770.0
20220407,238130.0
20220408,360820.0
20220411,-625680.0
20220412,-3234880.0
20220413,53840.0
20220414,-773020.0
20220415,-122430.0
20220418,216450.0
20220419,1296340.0
20220420,31680.0
20220421,-597890.0
20220422,204660.0
20220425,42480.0
20220426,708600.0
20220427,2344180.0
20220428,2408580.0
20220429,4126120.0
20220505,24250.0
20220506,3036970.0
20220509,-1021900.0
20220510,1889150.0
20220511,1086110.0
20220512,-790500.0
20220513,53340.0
20220516,-1463450.0
20220517,1557680.0
20220518,1462810.0
20220519,1485290.0
20220520,2212790.0
20220523,6780.0
20220524,-2740910.0
20220525,2931290.0
20220526,-184400.0
20220527,430010.0
20220530,-153760.0
20220531,-2517780.0
