trade_date,main_net_in,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,buy_sm_vol,sell_sm_vol,buy_md_vol,sell_md_vol,buy_lg_vol,sell_lg_vol,buy_elg_vol,sell_elg_vol
20190102,-1639370.0,8166820.0,5928550.0,9352620.0,9951520.0,7197090.0,8489810.0,770130.0,1116780.0,37054000.0,26869000.0,42409000.0,45124000.0,32609000.0,38490000.0,3486000.0,5073000.0
20190103,64100.0,8192370.0,7190030.0,10980340.0,12046790.0,6807480.0,7185900.0,1165360.0,722840.0,37248000.0,32642000.0,49893000.0,54724000.0,30902000.0,32665000.0,5277000.0,3290000.0
20190104,4986380.0,9881700.0,12924820.0,16066440.0,18009700.0,12492250.0,10764680.0,5121570.0,1862760.0,44454000.0,57920000.0,72088000.0,80815000.0,55972000.0,48281000.0,22832000.0,8331000.0
20190107,-3147240.0,11574090.0,9024760.0,16523200.0,15925290.0,13028540.0,14844310.0,3492540.0,4824010.0,50988000.0,39718000.0,72748000.0,70133000.0,57341000.0,65376000.0,15398000.0,21248000.0
20190108,-1878570.0,10895240.0,9296930.0,15320730.0,15040470.0,11470930.0,12574620.0,1384850.0,2159730.0,47773000.0,40688000.0,67112000.0,65885000.0,50210000.0,55111000.0,6049000.0,9461000.0
20190109,-1257810.0,15579900.0,11496490.0,20540550.0,23366150.0,15456800.0,17123050.0,5594590.0,5186150.0,68857000.0,50667000.0,90755000.0,103228000.0,68199000.0,75599000.0,24613000.0,22928000.0
20190110,-2539460.0,9693250.0,7364880.0,12460290.0,12249200.0,8327090.0,9543940.0,2014660.0,3337270.0,43013000.0,32626000.0,55244000.0,54301000.0,36906000.0,42319000.0,8922000.0,14837000.0
20190111,-1553290.0,7382220.0,5304080.0,8984210.0,9509080.0,5628530.0,6871920.0,1127280.0,1437180.0,32979000.0,23674000.0,40124000.0,42452000.0,25127000.0,30712000.0,5035000.0,6426000.0
20190114,-3098150.0,7699730.0,5870400.0,10974830.0,9706010.0,6439980.0,8128120.0,1621330.0,3031340.0,34183000.0,26026000.0,48702000.0,43053000.0,28572000.0,36078000.0,7199000.0,13498000.0
20190115,1555210.0,10314200.0,10605310.0,13817320.0,15081420.0,10929780.0,10780750.0,3547530.0,2141350.0,46225000.0,47349000.0,61798000.0,67441000.0,48776000.0,48214000.0,15752000.0,9547000.0
20190116,-3233280.0,8874600.0,5573350.0,10008600.0,10076580.0,7748510.0,10514110.0,1750180.0,2217860.0,39391000.0,24717000.0,44409000.0,44712000.0,34376000.0,46665000.0,7773000.0,9855000.0
20190117,-5152200.0,9539020.0,5369050.0,11133790.0,10151560.0,5922770.0,8794730.0,1085850.0,3366090.0,42952000.0,24145000.0,50122000.0,45676000.0,26672000.0,39621000.0,4890000.0,15195000.0
20190118,1898150.0,8047380.0,8862580.0,12130650.0,13213600.0,9473850.0,9790220.0,3202170.0,987650.0,36064000.0,39661000.0,54332000.0,59156000.0,42391000.0,43861000.0,14322000.0,4431000.0
20190121,1304720.0,12221430.0,13015950.0,17717290.0,18227480.0,16141630.0,14674360.0,3307470.0,3470020.0,53692000.0,57154000.0,77843000.0,80038000.0,70879000.0,64478000.0,14497000.0,15241000.0
20190122,-3247330.0,10478070.0,7557950.0,13209850.0,12882640.0,9498370.0,9997460.0,1556640.0,4304880.0,46235000.0,33287000.0,58248000.0,56788000.0,41838000.0,44101000.0,6885000.0,19031000.0
20190123,-131360.0,8825940.0,9237620.0,14099770.0,13556740.0,11684150.0,11718800.0,2184950.0,2281660.0,38997000.0,40741000.0,62232000.0,59814000.0,51549000.0,51737000.0,9619000.0,10105000.0
20190124,-1458150.0,8147870.0,6485140.0,10692630.0,10897220.0,8369060.0,10050240.0,2264790.0,2041760.0,36049000.0,28665000.0,47280000.0,48169000.0,36980000.0,44440000.0,10007000.0,9040000.0
